# Total_Iterations; SpaceFilter; TimeFilter; POOL_SIZE; DIM_MULTI_LEVEL
#4.39003e+10;3;3;10;10;
Pattern;Sum_level;Count_level
221193;91047;20
79493753;34453;10
133695492;488710;90
56734681;37102;10
67363070;36625;10
35651592;34657;10
133234639;79070;20
126815772;72918;20
133036027;352440;70
58504771;34289;10
24952395;980864;100
14306326;34716;10
1576479;355244;60
64580004;34050;10
16183;70900;20
224711;41520;10
117374973;77864;20
115047935;993640;100
66189552;35186;10
9964991;34358;10
9961473;740471;100
114969099;37018;10
133994048;308822;60
130285568;769852;100
14708772;40753;10
14174246;199255;40
134106150;172843;30
133412863;721543;100
124808231;34430;10
125795844;44274;10
77557751;264618;60
5647;725139;100
67241731;36066;10
114819575;37950;10
66977707;346472;80
124763855;35030;10
110356734;40111;10
229441;78303;20
124550656;448673;90
100663803;469531;90
128439243;36197;10
134084860;562447;100
119394303;35130;10
134197559;357944;80
76571040;34046;10
56960146;75896;20
40186771;70879;20
132112379;557482;100
133951937;74764;20
28949499;34622;10
100597599;550027;90
133427655;339506;60
215328;665213;100
2142280;73604;20
2894848;35375;10
132379583;386745;70
8229384;36405;10
133955455;1122471;100
133987878;714054;100
117305310;333970;80
100921852;275998;50
129489908;43717;10
130023368;37358;10
802319;454452;90
14446590;35308;10
77746488;39954;10
3528;531240;90
131060;559825;90
56885440;195087;50
132253696;45598;10
48624;36013;10
155686;43629;10
10;1155268;100
134184886;1234430;100
12345127;458917;100
117198271;233787;60
22601325;34336;10
67141705;95221;20
117709880;121545;30
9537732;47900;10
11852507;33620;10
133942782;37867;10
15234107;92236;20
9437232;38367;10
134213030;504192;90
133425536;35443;10
134216548;35627;10
117669947;485640;100
117434879;686795;100
109002719;628563;100
134181368;82099;20
115324891;497356;90
213209;99874;20
58616832;54589;10
133939264;54107;10
132118016;368501;80
115043328;1274454;100
41778875;39207;10
132642298;548831;90
57521791;447025;90
134217268;1079531;100
134119361;36749;10
82594820;44319;10
53852893;261862;60
115120127;36796;10
43515904;216187;50
2363914;36464;10
100896711;39135;10
67324126;35862;10
16973952;85711;20
95944696;85728;20
96698368;34252;10
131820982;1219156;100
38085267;40947;10
116808493;33797;10
108387566;107912;30
16748103;35814;10
261823;837443;100
19183105;34043;10
65535;1366132;100
133562879;36458;10
50333248;37369;10
81758712;36793;10
133956175;37486;10
3107327;34277;10
1159897;86094;20
75731455;48551;10
15961713;483507;100
119525107;430393;100
55738946;38983;10
50331849;36339;10
16745984;33653;10
232959;751626;100
13647143;35544;10
3964543;1070115;100
117079935;39266;10
32569824;320918;80
589840;41159;10
66874368;267641;60
8396808;952916;100
65844811;41849;10
123443147;45488;10
134106688;68090;20
107319360;605941;100
16518713;45268;10
14548735;304047;60
4248;76220;20
81554486;134253;30
127926079;272127;60
133730303;34127;10
85363525;902027;100
1572902;393180;80
115006029;105937;30
102698880;37740;10
102875;933153;100
730;215033;50
102518783;34406;10
134110206;33639;10
132421120;89449;20
117698811;72448;20
2097184;1014839;100
66803247;34867;10
66041819;477318;90
133398071;67827;20
130340;38456;10
50561280;878586;100
129957884;39427;10
134212351;394363;80
24088576;34008;10
258264;218161;50
3932161;844700;100
113312795;71769;20
2097225;395122;80
107952054;46406;10
163401;124306;30
23911277;35339;10
133954015;42679;10
58585849;38026;10
127913447;77514;20
133974526;268653;60
83884030;38882;10
119334456;308123;70
102744696;587205;100
133959652;34806;10
261782;34977;10
6303872;79569;20
26766950;35224;10
9178624;315431;70
29475203;178915;50
31326207;34135;10
134070232;70209;20
109182980;201922;50
67010048;554612;100
20224525;233455;50
8126519;43229;10
100696144;35415;10
129138687;42934;10
100893152;1102204;100
15167944;68914;20
131852726;37965;10
127695331;35785;10
10457593;34324;10
527874;36567;10
14577599;938168;100
150728;233443;50
133149692;40710;10
187904;674216;100
133429733;150165;40
16527107;40075;10
83626496;152671;30
124742068;34822;10
1850368;47403;10
113451519;35273;10
2100743;598344;100
123879935;38420;10
115080709;35409;10
134105289;521055;100
128439284;77557;20
119336575;38534;10
82212411;37713;10
72493332;941600;100
1601087;1019009;100
1057793;96195;20
115604991;224928;40
24952828;37037;10
1867279;972075;100
2896926;42036;10
45785;75826;20
76621094;154650;40
57671625;334241;90
67289584;34785;10
133166603;51139;10
18779975;272877;70
134058279;39090;10
229400;795345;100
119799552;220226;50
68043256;35789;10
129232374;448825;80
7807;1083077;100
1179647;1064272;100
124499449;37568;10
90664959;33937;10
50590144;682862;100
15752711;37904;10
76564683;38264;10
117440516;1159838;100
81423436;36807;10
128151992;80070;20
7083651;34199;10
194940;37656;10
1582098;231426;50
118731256;136753;30
131073536;109998;20
121622332;77128;20
4189695;154220;40
119575079;34309;10
15728126;37784;10
38469631;124731;30
524356;85730;20
115075072;215804;50
21804635;70052;20
131596196;40907;10
125833184;68764;20
125305343;41161;10
1835576;39505;10
66575215;39730;10
50438232;99497;20
4195332;643505;100
133956134;174108;40
69505609;340445;80
66912223;391217;80
261103;40072;10
1068347;46913;10
10506248;647429;100
119287920;34055;10
14795715;467230;100
81690430;52476;10
121631487;169567;40
133685248;40062;10
99573679;35377;10
38310601;223896;50
117407455;761810;100
67480996;77016;20
51;1154267;100
83566567;42143;10
119437795;87719;20
1059912;34525;10
28957934;144437;30
8405284;665092;100
56856576;90139;20
110841124;419322;90
14970936;979381;100
49905343;446792;90
1839094;324865;80
117669906;36741;10
785408;80238;20
57670144;86502;20
119697407;288592;70
77491711;33968;10
68905471;34053;10
66321919;34506;10
134213071;37941;10
134151743;1116089;100
132283959;505630;100
66895435;989182;100
67371136;38522;10
1574980;312436;60
133993433;211985;50
76679460;582347;100
81629184;583663;100
18880516;78768;20
81788852;44864;10
16876027;552022;100
14884303;37127;10
37432;34567;10
123975641;35368;10
102977704;35505;10
134193280;37776;10
117932995;811120;100
133956216;37794;10
96408575;33827;10
132959679;269406;60
33832960;77453;20
92455396;73237;20
67900955;35188;10
109511553;295898;60
118474360;73677;20
1818624;41064;10
4289;43690;10
11556872;35372;10
2584503;36888;10
110214656;224640;50
119529983;118327;20
771;198817;50
132382463;1172514;100
62249709;1065766;100
52728399;132088;30
101195792;70738;20
100917696;407179;70
103022080;82309;20
134180607;1023653;100
117686776;1200019;100
83841012;93115;20
131269104;33944;10
50364992;36980;10
50536736;74699;20
159163;37981;10
43864063;34059;10
130059327;35065;10
117448231;37650;10
124774491;37828;10
66842624;33877;10
75646982;33903;10
125828987;36203;10
67092443;784145;100
124761818;117800;30
68972992;95045;20
133131300;34426;10
3610;53333;10
81414363;41327;10
86283263;73020;20
37782081;37551;10
126677048;476063;100
2060728;488199;100
92;615764;100
10237440;115569;30
75628672;748585;100
109306110;36151;10
33620481;130237;30
753664;245128;50
120034041;77923;20
3932799;186512;50
114866029;34146;10
134179887;38482;10
16826816;42971;10
150008;777955;100
39583743;751511;100
13647904;615330;90
65044480;265132;50
114977206;97328;20
57446473;557696;100
134216507;41072;10
133954817;69919;20
117470779;454629;100
133168640;1340406;100
264703;852017;100
20742655;34592;10
134141950;81514;20
57449991;36727;10
4456484;35598;10
19398464;38165;10
14754816;461084;100
134209471;1051741;100
69078532;42150;10
110259711;34560;10
133283335;44895;10
84115457;33948;10
122398675;125982;30
98596;599372;100
9993755;39279;10
24941513;153683;40
67109313;34439;10
133660663;231298;50
132905469;225370;50
27260454;37969;10
16674102;88013;20
115341000;40479;10
134211590;33898;10
131072055;33944;10
1048000;36358;10
52952831;362857;80
57671584;150457;30
8340479;37929;10
133954776;36035;10
67174848;128995;30
125808599;711501;100
67366939;44107;10
108978175;41533;10
134069471;34250;10
86414149;81078;20
1851006;72721;20
16547454;547119;90
83836815;35825;10
131582885;37363;10
32513536;325632;80
30175516;34000;10
121577359;434200;90
528512;36190;10
33620440;34290;10
58572415;1005010;100
117391223;34124;10
56721411;427627;100
67895359;34236;10
1847488;118600;30
60815359;167834;40
23855627;41898;10
100626422;75837;20
17020488;39747;10
110315958;1071333;100
83261759;38431;10
42027172;76465;20
110776319;35801;10
1863679;1108190;100
57502720;47808;10
117440475;1101810;100
20955134;34434;10
42090496;73998;20
1306213;34941;10
37391;299140;70
117502400;142420;30
81579212;511998;100
19248548;87274;20
133163003;227581;50
55420927;202483;50
18912219;42321;10
127270911;33795;10
94593520;34198;10
2101504;870282;100
127383487;37752;10
134217227;1343311;100
1835535;373513;70
132644417;34045;10
77547958;38932;10
119290080;165393;40
124106750;42595;10
57449271;34927;10
10223327;37520;10
126090759;684111;100
121634367;582080;100
100663001;57323;10
8128000;1194819;100
104628223;50175;10
133949859;36992;10
124633051;310749;70
125697919;679399;100
19698265;40399;10
57259258;93549;20
66887679;605554;100
3145984;44191;10
219648;80613;20
131657;40606;10
133984319;641949;100
34897920;34862;10
134070191;48309;10
109724934;36593;10
56987652;33856;10
20480;892006;100
2405451;91089;20
134096895;74698;20
14581755;312189;60
109053452;33852;10
270299;38680;10
130021887;557727;90
133429692;705010;100
1834815;275491;60
132268488;34501;10
114516256;120547;30
119796672;79688;20
113507766;190013;50
55575040;42901;10
9437191;672542;100
16579836;47130;10
9989558;408354;90
67062180;151469;40
47401216;41463;10
33357310;33912;10
814372;36829;10
13264178;37016;10
87924447;81999;20
14917241;311277;70
57458303;76916;20
884732;35096;10
6295560;1085000;100
33153;203231;50
23967524;40828;10
2130368;80392;20
119513031;751093;100
134068072;445974;100
63963552;37782;10
14926396;112201;30
23967483;186905;50
32633312;34977;10
19361206;976284;100
132153319;35362;10
245755;350761;80
75497727;518918;90
936741;36401;10
607;1156987;100
16809987;694379;90
7077376;36358;10
134215951;365509;80
16551487;83361;20
107210302;34379;10
123735615;226190;50
1050119;313243;60
16839;118059;30
83363840;173550;40
121746943;33994;10
66975711;36034;10
19661604;166026;40
44983;36475;10
131333622;669985;100
35791633;155759;40
67105280;447263;80
81414404;47391;10
31704975;522049;100
2373192;36229;10
117407332;81208;20
78952027;107435;30
100438528;274273;50
13132818;50617;10
47102;585258;100
134068031;407680;90
67108798;439254;90
119279608;452902;90
123994115;78582;20
3947550;502177;100
25165184;33795;10
6782976;37065;10
133691646;36158;10
1036047;37896;10
51284935;107170;30
133824095;655067;90
33030;35904;10
243636;73265;20
104849980;180654;40
393224;35341;10
28835547;77026;20
1294816;92047;20
76762534;492922;90
132383224;524912;100
14791641;33675;10
108387443;73065;20
85200936;155623;40
75713022;569327;100
1291977;38860;10
113504763;35724;10
19164672;261622;60
1067030;41197;10
100859968;911926;100
133993392;249350;60
19286526;116637;20
83820542;131915;30
75599872;416819;70
63029488;93504;20
16580351;1186721;100
12812352;38722;10
133165760;617810;100
10637608;373633;90
1048720;284796;60
125763567;162582;40
67370498;72589;20
53319423;291578;70
134216671;1057920;100
95837037;454454;80
109265088;71356;20
50360836;75372;20
71770766;37198;10
2121728;787073;100
130021372;34091;10
132355039;77048;20
133418623;37312;10
133431296;1258062;100
77340191;35443;10
1310287;45421;10
32310;301358;70
20749855;121928;30
1574424;40376;10
119763775;35470;10
99021563;37414;10
19922943;1397145;100
14606381;34685;10
57523787;386258;80
127897543;1075176;100
127126509;42296;10
159801;35431;10
120033280;147932;40
75535067;501127;90
28792;34094;10
116615600;38493;10
83049959;73629;20
10452799;511944;100
134135675;38581;10
14720;40128;10
117473536;523838;90
104391566;36859;10
119537657;455340;90
2492927;36619;10
127923199;730238;100
132510715;36966;10
1302531;36884;10
127726396;212740;50
3293184;36762;10
68419600;82141;20
131616;130987;30
83516718;35945;10
81788934;36217;10
125861884;35041;10
52531929;676921;100
134012422;34577;10
8154663;356592;70
109281279;339880;60
127897502;41764;10
57521668;572418;100
77229111;37425;10
72507527;36951;10
123986400;172959;30
133922230;323765;70
132219072;984404;100
18649030;448341;100
18874879;1250526;100
58523327;108517;30
9963574;73014;20
117436916;35490;10
2621000;149912;40
133961648;34653;10
9699127;83328;20
121894143;35204;10
55096410;33948;10
2047;1359611;100
76704806;39040;10
123765240;86202;20
275977;88723;20
16814184;35819;10
25120767;42894;10
58506334;37874;10
13710426;35255;10
102513784;541264;100
68157951;854316;100
117341807;125651;30
115441664;533162;100
16774087;69691;20
74987576;39234;10
526352;117423;30
66732003;40886;10
117403135;1124214;100
124518912;718543;100
117406653;675051;100
132149760;38905;10
86956905;34362;10
33357351;359010;80
4231168;470153;80
1577983;171817;40
57512513;41092;10
130154992;37796;10
66977789;838825;100
14716920;33807;10
58495780;203883;50
134217391;245100;50
67497989;36304;10
50323455;78248;20
57663992;41593;10
10485263;46279;10
100597722;34592;10
2883656;129966;30
59098055;69697;20
121608137;41512;10
19136528;61995;10
132235263;486510;90
2887174;76213;20
22588488;34447;10
8675632;35163;10
132108223;330918;70
134205438;614408;100
52531209;81088;20
2373151;502870;90
33652740;38511;10
788329;35127;10
1068470;490854;100
3145223;123147;30
132120896;70318;20
114294786;35328;10
131887104;71529;20
117665791;567827;100
77332476;79756;20
57559049;70906;20
117173686;85294;20
16945193;38972;10
1837572;576373;100
1338431;34023;10
125791524;35227;10
67034879;36667;10
126075329;365689;80
13280;36259;10
66158592;33945;10
81786815;172823;40
115080832;33883;10
134083584;40495;10
120822214;93565;20
262625;34089;10
24772608;458409;90
149926;494498;100
109313023;41416;10
127107520;1000690;100
16999936;108942;20
7486863;33689;10
80249216;36189;10
16759295;90428;20
648;33668;10
12601344;397429;70
4260032;41668;10
7684;334678;70
134214593;360074;70
81755750;34140;10
24688732;45689;10
10119168;37025;10
133967367;60887;10
132353599;1095607;100
50294591;104994;30
16987942;44875;10
31256526;74478;20
46227634;41109;10
76826660;116759;30
15470592;279472;60
115867647;1119228;100
66960919;35231;10
113467464;44289;10
133963767;80988;20
85100869;42524;10
133949695;38482;10
124236793;1143052;100
125828864;89269;20
1576502;182270;40
52493951;43782;10
119771449;36319;10
123834880;34573;10
127130109;39394;10
35910;647330;100
98147126;35877;10
1050880;1078323;100
134217309;316186;60
124780251;983976;100
67152897;113580;30
83660359;42175;10
16516635;34853;10
96641360;72484;20
85952448;33629;10
70128395;81652;20
115040694;41629;10
130282483;36680;10
132362713;323039;60
24636;33985;10
62945735;492242;100
10288647;34165;10
147766;765385;100
56888320;133400;30
17600;34709;10
77070555;422577;70
33791;1147801;100
117399535;33968;10
107163848;42710;10
120585729;39653;10
107374454;70735;20
75500607;38394;10
125286395;192270;50
133692407;760826;100
52789440;136449;30
133956093;1067772;100
124098871;36113;10
100790287;110658;30
18948242;39534;10
133975041;279312;60
81415206;820330;100
127650276;830316;100
102555918;431468;100
117698852;35602;10
133167838;72500;20
33656896;83693;20
393985;998269;100
67355068;33728;10
62311798;34376;10
110362535;38578;10
115231140;44377;10
14692376;1008960;100
78006820;34638;10
26997183;34316;10
276059;78111;20
2097143;543272;100
52805631;559131;100
14649399;35240;10
106630534;38116;10
129433023;113433;30
82595335;90027;20
119766532;36620;10
131575;510795;90
52690936;308004;60
1831935;492083;100
126052863;36584;10
66584575;1138762;100
69206023;163988;40
134160383;835322;100
133150207;34485;10
57645003;38162;10
133009446;572577;100
25165822;918367;100
14167046;368345;70
66715133;258809;60
19361247;36011;10
131333663;37061;10
133908919;40188;10
115342317;33824;10
116946971;34637;10
121638400;46528;10
245796;36540;10
126152766;111367;30
2088;37223;10
16880;343522;70
19249145;68094;20
3932676;33607;10
28468627;34946;10
42025217;146864;40
67242246;75637;20
134214511;37660;10
8372223;163549;30
