Pattern;p
124256038;5.86171e-07
118197698;8.74133e-08
1048584;1.00883e-05
133068603;3.55743e-07
101480929;3.97643e-09
117694893;1.68146e-09
75204208;7.08941e-09
124012617;2.88348e-08
10227203;1.84875e-06
133982015;3.37201e-08
19243902;2.04502e-10
95420470;9.67977e-09
67090367;2.7117e-07
42491904;4.36271e-09
83353583;4.0855e-08
66958041;3.86827e-07
130281504;8.15055e-08
132105;1.5908e-07
23860223;8.05193e-07
93548543;5.76605e-07
133996087;5.71561e-07
9682943;5.18458e-07
3673094;1.19945e-06
133955990;2.7885e-07
81423428;7.64838e-08
39431382;3.60446e-07
213206;9.7343e-08
114968868;5.38412e-05
4083711;6.84878e-07
83885831;2.43948e-07
52592639;8.89289e-07
4261010;1.91096e-08
77340175;3.37224e-07
84180992;1.9305e-07
787975;2.93672e-05
133993289;3.01345e-07
10510352;9.30485e-08
70195083;3.05572e-07
1273654;1.6092e-07
131755318;4.61698e-07
1840667;3.12116e-07
65536000;2.69991e-06
117699008;1.89531e-05
132288327;2.17e-08
5865472;2.51356e-07
101648353;1.31495e-07
243510;7.19984e-07
58195094;2.95392e-10
133562335;4.61311e-07
5035903;4.31727e-10
524312;8.14964e-07
77073919;3.83828e-07
25018086;1.68146e-09
9654;5.49656e-07
229438;1.34715e-06
115601880;9.30985e-07
33554415;1.40688e-06
31457287;4.48746e-07
58465793;3.22341e-07
132087801;3.76716e-07
458;1.05762e-06
66631177;2.58991e-07
63037500;4.63311e-08
100580959;1.35903e-07
6136;1.88774e-06
261100;4.70128e-08
4737060;8.3855e-07
48889599;1.22701e-08
123710976;1.11113e-07
134068215;9.76407e-07
107520;5.21662e-06
100991617;4.99326e-07
133037579;2.80963e-07
112567506;5.31706e-09
53449673;3.24159e-07
100794878;4.5145e-07
57447241;7.87924e-07
67240962;4.28727e-07
31486192;2.59945e-08
119790076;1.33949e-07
96319049;8.08692e-08
16908352;1.96311e-06
66946047;1.3838e-07
115363335;1.14521e-07
15987192;6.55634e-07
16744920;4.15662e-07
65983;1.20275e-06
82837467;8.65271e-08
242111;2.62633e-06
121373184;5.37682e-07
133953151;3.77397e-07
131989215;4.90964e-07
14913031;3.74057e-07
8158847;8.4773e-06
50693057;6.90195e-07
1574657;2.55332e-07
132935680;5.61518e-07
33784256;6.05113e-06
58781816;9.10035e-08
43059332;5.06529e-07
124236411;6.25777e-08
42025040;9.90699e-08
133065764;2.27316e-07
101478851;8.88448e-09
114978743;3.49926e-07
6254079;1.92232e-07
132626424;2.30928e-07
33357407;1.15234e-05
33525756;2.40994e-07
66852852;9.65932e-08
23901760;3.17024e-07
127388670;8.34142e-08
118242753;4.11277e-09
19773001;1.27291e-06
132612352;7.52977e-07
133954550;4.32181e-07
49379813;3.02209e-09
31251165;7.04396e-10
126863235;7.10531e-08
16154616;7.36208e-09
133990491;5.32842e-08
8156728;6.54861e-08
133983455;1.8971e-07
67113471;7.37867e-07
117342063;4.95327e-07
14909513;5.74651e-08
14446136;2.34337e-07
127027346;1.92232e-08
294922;3.44473e-08
1048502;1.06791e-06
117694975;9.30955e-06
78797101;2.93233e-07
19371001;5.98192e-07
38311497;3.59219e-07
786576;4.01392e-07
115338463;8.39822e-08
790094;7.99376e-08
32569375;7.31663e-08
19005439;2.86937e-06
19488;9.13307e-07
68176896;2.0373e-07
23113728;1.7801e-06
134208379;8.58682e-08
110330304;6.00487e-07
73780;7.04851e-08
2397910;8.77996e-08
728128;2.95392e-10
85367629;6.98261e-08
76653568;3.70263e-07
94746331;7.14985e-07
133668831;1.89937e-07
121585663;1.80348e-07
4696;8.44753e-07
66024;4.2207e-07
133843455;3.37245e-06
132641216;9.38031e-06
134215415;5.93761e-07
14803335;2.4313e-08
123710935;6.27594e-08
41366323;6.31684e-09
33882883;9.01855e-08
130134232;4.19729e-07
6295616;9.13216e-07
10483648;2.17772e-07
82800127;1.03478e-07
117403391;6.08053e-07
132085723;1.09568e-07
69238784;1.50216e-06
16748479;3.14024e-07
2101824;2.59945e-07
32840;5.31764e-05
50434124;6.05781e-08
133955311;4.12776e-07
57670087;1.65647e-08
19243264;8.96628e-08
132108230;2.72647e-07
15975198;7.56658e-09
134172479;5.07438e-07
57655295;6.73044e-06
134151968;5.43771e-07
109182977;1.68664e-06
124761910;1.63897e-07
12320772;3.54629e-07
134114669;2.00071e-07
1044984;1.05678e-06
12351035;1.50627e-07
18773702;4.31727e-10
100892744;2.90916e-07
83629696;9.54343e-09
14942656;4.42293e-07
13851;6.05642e-06
110882302;4.52109e-07
2359809;4.13983e-05
81719022;3.69694e-08
131328510;1.36166e-05
1605640;3.66218e-07
152575;7.5759e-07
121092095;6.05463e-07
101391498;9.08899e-11
114912475;2.43448e-07
75645088;5.02235e-07
77369039;5.11028e-08
17563648;1.20682e-05
60792270;5.8215e-08
134185152;6.63803e-06
22025226;1.07864e-07
17002495;2.53928e-06
2064648;3.18342e-08
132382283;1.11208e-06
4983812;4.85715e-07
60816896;5.26775e-07
19978444;1.60421e-08
119522936;5.57155e-08
53853113;7.04396e-10
133922847;1.97117e-07
67106599;8.19826e-08
9456123;3.12252e-07
127876583;6.74857e-09
134201343;0.000225319
83782966;7.65043e-07
66819071;1.10499e-07
119017392;3.36292e-09
62972016;5.0303e-07
117670308;5.97396e-07
52531352;3.68013e-07
134212617;1.1922e-06
133960228;7.91173e-07
125927931;5.92375e-08
134216135;3.21661e-06
3976;2.8728e-07
131055359;6.99397e-08
132380164;2.58991e-07
82014680;2.38472e-07
130285063;2.40554e-06
134152688;1.18598e-06
4202562;1.73736e-07
24767908;4.33772e-08
102731751;3.97643e-07
19174221;1.83189e-07
132374527;1.5841e-06
108214684;2.67253e-06
132317191;1.07023e-06
393344;1.10674e-06
1860376;3.89009e-08
16777343;2.01655e-06
115605439;3.79874e-07
105152576;5.31478e-08
102304902;2.28111e-07
2572288;1.1481e-06
20709632;8.52047e-07
1198500;6.33843e-07
197056;4.61879e-05
19141119;3.91485e-07
14447576;4.26501e-08
121864656;6.57565e-07
527871;5.50792e-07
14417992;8.81018e-07
14644223;8.68225e-08
134217534;9.99079e-06
524353;4.92305e-07
77076717;1.13612e-10
1313792;1.68233e-06
134214016;1.57391e-05
1310274;2.8903e-08
120296904;2.85553e-07
4292672;2.9621e-07
57521880;2.30104e-06
6032896;3.05379e-06
23068673;7.04646e-07
14421510;5.5837e-06
3684368;2.30179e-08
58496735;3.58242e-07
213247;2.3867e-06
2620943;3.30498e-07
16790016;9.35438e-07
499;3.56025e-06
133429248;1.06477e-05
67355124;1.69905e-06
109051968;3.27488e-06
1076646;1.67237e-08
119537728;3.34091e-06
2626580;8.66408e-08
37962;4.75036e-07
100921854;1.65449e-06
305312;3.88554e-08
33526271;8.48616e-07
134087163;2.82954e-06
818238;9.76157e-08
126075072;8.11442e-07
124570047;4.2082e-08
124520959;1.40595e-06
112647021;2.40858e-07
42550434;1.40829e-06
38216593;1.62352e-07
109037176;7.15758e-09
132149767;3.29521e-07
128176620;7.10872e-07
83886592;9.78475e-07
1081563;4.46565e-07
125632255;8.96401e-07
132378683;7.67747e-07
132382201;1.05398e-06
100665350;4.98758e-07
81747968;3.06958e-07
32044122;1.01092e-07
38343241;1.26678e-07
133416575;3.53562e-08
1601279;2.67216e-07
133168670;6.7463e-08
2060287;4.90308e-06
133430811;4.03619e-07
1114624;4.45519e-07
132637183;1.10499e-06
20774911;4.59941e-06
124236493;2.32519e-07
133997568;4.62243e-07
52690505;6.10007e-07
27029311;3.87872e-07
117599743;9.24554e-07
132251151;5.31706e-07
66850815;5.92141e-06
51468539;2.27225e-11
75431807;2.45221e-07
19009472;8.20281e-09
54304383;3.85964e-07
57259224;1.09218e-06
132114423;4.77013e-07
132120060;1.58155e-06
16544827;4.08777e-08
100663231;1.20737e-05
68092400;6.98716e-08
107218944;6.27458e-07
134192703;3.05497e-06
7157403;1.05339e-06
7893475;8.20281e-09
246267;2.11844e-06
17300992;3.53716e-06
123953408;2.51583e-07
127921638;5.45339e-08
16814601;1.12513e-06
102501951;9.33393e-07
14711024;1.40652e-08
2367524;5.17845e-08
1422335;8.80268e-08
134068133;1.95118e-07
133136247;2.16863e-07
134217329;3.09275e-07
221641;1.83302e-07
14738407;8.97537e-09
116654080;3.01479e-06
159014;1.52545e-06
263178;2.95665e-07
8413191;2.34314e-07
133149640;4.1733e-06
251904;2.07926e-06
75382391;1.40879e-08
134199739;4.21274e-08
133808111;7.53704e-08
33043995;5.06484e-08
1838630;2.65421e-06
117145014;3.11739e-06
55160018;9.20033e-08
180063;1.49332e-07
133956031;6.02982e-05
134184947;5.40363e-07
81302089;4.31727e-07
7340544;7.29527e-07
18911688;8.01967e-07
50430401;5.49884e-07
133449800;1.09068e-08
107852699;2.27452e-08
1308360;1.29018e-07
81788726;4.35431e-07
102513904;2.08592e-08
2359768;7.27914e-07
16515120;7.87629e-07
54370031;6.37706e-07
102337799;2.7267e-10
2397705;1.04148e-06
134205376;1.55144e-06
114856228;1.71759e-07
102530815;2.66262e-07
4984327;7.57408e-07
133825022;3.9119e-07
14569471;6.12393e-07
68190207;6.17392e-07
69005763;1.17021e-08
65138776;4.3234e-07
15790535;5.92147e-08
67324118;1.2995e-07
106946495;1.73145e-08
106901399;7.14219e-06
67026879;1.17793e-07
237112;5.25571e-08
163872;4.71741e-07
10194944;6.56111e-07
2093512;4.00665e-07
187099;4.7015e-07
14305334;4.16048e-08
133958150;2.5974e-07
107164096;2.27997e-07
16400384;3.59901e-07
110320388;3.18114e-10
123994184;6.16801e-07
66710774;1.18361e-06
134053897;6.17824e-07
4161025;6.29185e-08
132541951;4.85079e-07
52541145;1.37335e-07
40744603;4.92373e-07
133417254;1.91823e-07
18452680;1.07932e-07
131820966;7.2646e-07
133426614;5.24116e-07
22588416;1.33881e-07
55050240;9.49751e-06
134137855;2.14068e-07
81498623;3.54652e-07
1900537;2.86212e-07
133984216;1.08909e-06
68554247;8.92538e-08
131858944;1.32879e-06
134004645;1.36698e-07
68109311;2.67671e-08
118517303;7.68246e-08
133956072;2.67096e-06
1872393;1.28246e-07
14420995;2.10569e-07
81415590;3.13752e-07
12582913;2.0258e-06
132399112;1.65874e-08
127130088;1.6517e-07
24625151;6.81447e-08
33357366;2.51129e-07
4211202;1.19611e-07
139264;7.28407e-06
115108868;3.76193e-07
76767648;1.77803e-07
67387424;3.56947e-07
126026499;1.55194e-07
81526767;2.06911e-07
253982;7.82334e-08
40665088;7.83311e-07
108477299;1.6951e-08
2373120;1.30516e-06
52268614;7.64838e-08
23255232;4.31727e-10
63061447;1.53149e-08
10223808;1.75745e-06
66805760;2.10137e-07
16515079;1.45659e-05
76705723;3.64923e-08
26688;5.76378e-07
117440731;3.12204e-06
16416575;5.562e-07
105455616;1.46492e-07
1056896;4.16003e-07
125673031;2.53401e-07
134207495;1.90823e-07
20717183;2.54605e-07
132084160;1.49218e-07
75623424;1.09272e-07
65798646;8.16873e-08
9456164;3.90758e-07
1835071;1.4417e-05
132642779;2.62013e-06
2062;6.34207e-07
2507009;3.10389e-08
10239999;8.77542e-07
28087;9.7827e-07
130351103;2.9212e-07
77169151;3.81487e-07
131596288;0.000137756
26279936;3.19114e-07
76733147;6.34502e-07
126085626;1.52718e-07
16758272;1.38648e-06
33094687;2.8194e-07
102698526;2.63581e-08
794127;7.0434e-06
16486215;1.99958e-09
133168629;1.44015e-07
49773501;1.61239e-07
71241697;4.40589e-08
134151927;7.87515e-07
16752635;3.94553e-07
95944301;5.40795e-08
117501959;4.73309e-07
123735046;2.29497e-07
12870195;4.70537e-07
118460295;3.73989e-07
133941321;8.60045e-08
117686335;5.21526e-07
57634743;7.38457e-07
3947580;1.75122e-07
119648472;6.10939e-07
133750383;5.5261e-08
132087678;7.8188e-08
134201179;3.38315e-07
83775415;4.2516e-07
24117183;2.08629e-06
131508;1.505e-05
125025245;4.9744e-07
21016664;6.62292e-07
67240324;1.26439e-06
56721421;6.24868e-09
117571640;4.61471e-07
123883007;3.52221e-07
117407670;7.95863e-06
18932;8.4239e-07
67191072;8.45957e-08
1198336;9.13807e-07
57624868;1.85324e-07
56996791;1.58285e-07
393508;8.79905e-07
134217370;4.70219e-07
117670144;2.72912e-05
117440011;1.41479e-06
133152479;1.14358e-06
66959358;2.47334e-07
221600;9.90677e-07
29494840;1.19975e-08
133693375;9.02036e-06
117211136;7.09486e-06
1838671;4.07536e-06
19211684;2.12591e-07
29286271;3.68854e-07
20838399;2.05888e-07
57483264;5.56064e-07
134182910;6.51089e-07
86988715;2.81986e-08
2889218;5.87557e-07
31718616;1.40879e-09
38277119;1.22656e-07
7463879;7.43025e-09
134171636;6.99852e-08
134180791;3.54707e-05
57560063;4.26432e-07
14712382;1.85393e-07
117404152;3.14729e-07
112601;1.09927e-06
25350464;2.36314e-09
114426622;3.68104e-09
261697;3.43798e-06
14377216;1.72691e-07
75030983;8.90721e-09
2105424;1.35926e-07
115048383;7.9525e-06
6320160;3.6999e-07
24280615;9.08899e-10
98759160;1.06393e-06
19174344;3.59219e-07
163831;5.25502e-07
126877184;5.26775e-07
117178075;7.28914e-07
24952479;2.72579e-07
119340556;1.3179e-09
7077888;0.00010604
133404663;1.64965e-08
134177273;2.63762e-07
76769726;2.41403e-07
1865275;7.94786e-07
121413199;3.11661e-07
16547584;1.62295e-06
75120414;3.04027e-08
117697012;7.24142e-07
66912143;1.59216e-07
265215;5.59495e-07
12627968;1.55263e-07
115080045;1.58285e-07
7108151;1.26769e-07
66450255;5.22617e-10
81530367;6.60065e-07
58588923;7.87333e-07
16563775;5.5945e-07
14289184;3.01073e-08
16518679;7.55976e-07
132350416;7.23642e-07
80688845;7.04396e-09
259578;1.30234e-06
133692655;3.13797e-08
115342783;4.21752e-07
19177183;3.35656e-07
33455911;1.80325e-07
40187547;5.79105e-07
18987006;3.49108e-07
16990624;4.06891e-07
31419391;1.19066e-08
54769151;6.31003e-08
124145663;3.32861e-07
93323268;2.02753e-07
19118015;3.12843e-07
134170916;3.8171e-06
126816030;5.97601e-09
27300443;1.05887e-08
100813311;1.42222e-06
114823167;2.21405e-06
19874303;4.18162e-07
64712191;1.75281e-07
48854460;8.13464e-09
132344100;1.72532e-07
134106111;6.59601e-06
50331136;4.12742e-06
64978944;1.49241e-07
134216691;7.42547e-07
132641339;1.75099e-07
17827908;7.42979e-07
107426611;2.55423e-07
9662391;7.59385e-07
581;1.93027e-07
133958911;1.31343e-06
83623936;0.000154545
126738552;7.11213e-09
132644857;6.35447e-06
1785860;6.11462e-08
6053407;6.8281e-08
101584391;2.10774e-07
120569599;2.52333e-07
108477340;7.41207e-08
114243481;7.83698e-08
131890688;1.62422e-06
66977627;3.48744e-07
76700004;5.01712e-08
14680000;2.3361e-06
124777978;4.64265e-07
119337758;1.72918e-08
279328;1.20225e-07
114556911;2.06797e-07
116916736;5.68175e-07
86806476;2.27225e-11
159734;4.088e-07
117637124;8.5616e-07
8413232;7.47453e-06
133432889;9.77066e-10
25034236;2.66421e-07
49154;2.18795e-07
133996251;1.08088e-06
280768;1.09931e-07
85363309;4.54449e-09
1077243;3.85986e-07
119771643;2.07052e-06
132231360;5.6454e-07
67502880;8.54955e-07
123737083;2.21771e-08
114332233;4.39407e-07
37880;3.73687e-06
107374438;1.10431e-08
2392068;3.87782e-07
134058176;1.4539e-06
4326658;1.22838e-07
131590;2.99846e-07
4099;5.83965e-06
8388606;3.28435e-06
17861010;4.99894e-09
115766073;6.79583e-07
117554688;1.21143e-06
16771583;1.68301e-06
133954632;4.87919e-07
1082880;2.42471e-07
110297120;3.87872e-08
118723033;1.26291e-07
121626603;1.13135e-07
113992960;8.32097e-08
126238463;4.26955e-08
107904831;2.09524e-07
125953;2.77259e-07
14520260;5.08529e-08
1049099;9.51958e-07
65529807;1.00888e-08
83656318;2.34678e-07
16515840;7.14849e-07
117407711;2.77321e-06
263775;1.3032e-06
2386431;6.53952e-08
69205723;1.39789e-07
134217411;3.99725e-06
57147327;2.68273e-06
100766096;1.62466e-08
29384816;1.10295e-07
132639220;3.04663e-07
16777220;3.10687e-05
1159679;7.3614e-07
99612635;3.19001e-07
15468032;1.16716e-06
16772;4.98644e-07
134085723;1.73713e-07
10424316;9.47527e-09
77463551;2.3909e-06
9437216;2.62229e-06
133166592;2.59952e-05
133997650;6.16915e-08
14158854;3.83344e-06
124235814;1.736e-08
794168;1.91437e-07
36258056;1.36335e-10
1575974;1.18901e-05
127918079;1.99846e-06
6567427;4.27841e-07
129990591;1.74315e-06
131205380;4.70582e-08
126042608;6.82015e-07
13398328;5.38295e-08
83787327;2.92492e-05
114528767;2.97369e-07
15730688;7.90219e-07
65273344;1.98149e-06
16739839;2.82513e-06
31358783;4.41884e-07
61207289;2.28315e-07
38497426;2.62217e-07
126091263;0.00016148
112560;6.95648e-07
74221123;2.63581e-09
917503;1.31832e-05
130870;8.95061e-07
53346047;2.86576e-07
248304;2.60286e-07
82999336;6.54407e-09
117702649;3.97445e-06
125818873;1.43629e-07
117717441;5.63517e-09
37786185;4.5504e-07
7066573;6.81674e-11
19791867;2.44653e-07
24952520;5.19663e-08
16741320;1.07114e-07
114406913;1.38175e-07
31688312;9.97516e-09
33300417;1.96595e-07
134029312;3.85539e-06
123982272;2.68011e-07
1836552;5.99623e-07
43609334;1.99049e-08
33751072;3.91599e-07
16888520;2.59377e-07
77746536;2.12682e-07
122889155;6.81674e-11
76695807;8.3396e-07
132620231;2.68284e-07
2397787;4.33351e-06
8150535;2.7551e-07
57409983;2.48157e-06
115603443;8.18009e-09
15990587;4.79444e-09
2622465;3.28181e-07
57450203;1.06387e-07
98566144;3.43025e-06
133856807;3.78579e-07
117197825;2.73556e-07
3932191;6.64314e-07
134188547;4.65606e-07
133684220;1.72032e-07
121889200;2.68489e-07
1703424;1.47982e-06
15496896;5.94192e-08
5770240;1.35028e-06
117012155;1.24746e-08
68972784;8.81632e-09
22151177;8.86176e-09
130545951;3.22659e-09
38582;2.80918e-07
111046144;5.75787e-08
3968583;3.62696e-07
129497597;1.78462e-07
89653248;1.58126e-07
1866815;5.19799e-07
33632408;1.33994e-07
16283711;2.37586e-07
100780104;3.45381e-09
134217475;7.67554e-06
6525439;1.42152e-07
119783924;2.91938e-07
23574527;5.12323e-07
1769528;6.89172e-08
124780507;3.95993e-06
67368991;1.56149e-07
50556967;7.25301e-08
134083071;3.55929e-06
149759;5.63949e-06
171008;8.13691e-08
133364092;6.33979e-07
14971192;3.49562e-07
134066880;8.79268e-07
299775;7.86947e-07
71287536;9.27077e-09
1840649;5.14505e-07
33349487;2.14636e-07
8356288;9.45595e-07
127848375;4.23092e-08
134016990;5.97374e-08
16748543;8.85992e-06
37183;1.1857e-06
38085192;6.6645e-08
1051136;2.31919e-06
134119012;1.93595e-07
132354244;2.10183e-07
261838;3.13002e-07
67108203;2.09274e-08
62945294;2.03593e-08
132644839;1.15628e-06
131857627;5.46475e-07
256201;2.63126e-07
242129;1.38834e-08
133971894;7.27891e-07
132374591;4.47428e-07
9440775;1.62895e-06
126075172;2.31656e-07
123465190;5.01485e-08
125286876;4.79603e-07
117505536;2.73369e-06
133691894;8.69816e-07
8397825;3.16251e-07
64859350;5.90102e-08
66846431;2.76873e-07
33546495;6.85082e-08
20992;1.32217e-06
16678903;6.22255e-07
787460;1.97061e-06
79584895;1.85983e-07
134180855;3.98966e-06
1835012;1.58673e-05
2884096;3.99004e-05
12587520;5.85944e-07
2967808;1.92232e-08
524248;8.37164e-07
57409737;9.69499e-07
50372632;1.25314e-07
134197766;9.40642e-07
124518694;4.82761e-07
134086589;5.72311e-07
16528987;1.8262e-07
9980966;0.000117287
52951001;2.23634e-07
124743167;2.8357e-06
109002014;1.60875e-08
5008420;1.46196e-07
102698895;5.09847e-07
60571151;6.9758e-09
781823;4.52086e-07
132124175;3.9987e-07
2490303;3.39474e-07
423625;3.70376e-09
20224581;2.62422e-07
16581119;4.3868e-07
58506815;4.40452e-07
63205767;8.43003e-09
133955703;5.40068e-07
125809659;3.53584e-07
129736142;2.9621e-07
68943879;4.11345e-07
9961936;1.24792e-07
10190647;3.95871e-07
26790912;2.46062e-07
1829375;6.63314e-07
18982107;1.3588e-08
8126980;4.65174e-07
10219511;8.59364e-08
9437257;5.17304e-06
63825655;1.80485e-07
16522753;3.63457e-06
133568;6.62473e-07
113467876;1.92323e-07
1864696;3.20432e-07
92455280;2.58673e-07
69001607;9.74794e-09
4203528;1.10295e-07
114294911;3.51517e-07
115605503;1.221e-05
2105360;3.2746e-06
101908480;4.70741e-07
100663290;5.73697e-07
54506495;3.46858e-07
100269051;1.05796e-07
67108882;1.24169e-06
19709695;2.94701e-06
258999;7.8622e-07
70252027;6.15779e-09
102633411;2.87666e-08
58572299;6.73926e-07
54755776;7.33822e-07
83849147;7.22574e-08
1314307;1.04448e-06
119763495;8.66408e-08
95833452;5.93056e-09
100737168;5.48702e-07
82106886;1.8178e-10
8841316;1.13612e-10
216063;1.06821e-06
133971935;5.01417e-07
14388736;4.17639e-08
133035519;5.44657e-08
1842727;7.65906e-07
114829606;7.72564e-10
19810815;1.66163e-06
81530431;4.76876e-07
67106763;1.20293e-07
58720055;1.06882e-06
10289151;3.06106e-06
81422772;2.63717e-07
132922943;1.67056e-07
133955744;7.18121e-07
117699067;9.81822e-06
124530688;1.83461e-07
9961977;6.18346e-07
117674441;1.3726e-06
118735296;1.83416e-07
56997593;3.4821e-06
19436690;3.78329e-08
7190523;1.85461e-07
66885129;1.23419e-06
105054464;1.04439e-06
100527487;1.32699e-08
65401801;9.77748e-08
39878783;2.0223e-09
73138176;1.30218e-06
133693293;4.01188e-07
99540917;4.93077e-09
133158649;1.16112e-08
4178943;9.2844e-08
1867535;5.91693e-08
132050935;3.88281e-07
13915;8.11215e-07
133955065;2.61013e-06
126848999;6.16688e-08
30414624;2.40858e-09
851463;1.73486e-07
124629192;3.02391e-07
120034248;3.34759e-06
266755;1.85777e-06
31471646;3.06526e-08
81559295;3.33952e-07
83820283;3.78783e-08
121620451;9.62524e-08
18350084;3.09003e-07
134208361;1.32245e-07
67240447;2.49085e-05
49136;5.44839e-07
75645375;3.56038e-07
121667584;2.63524e-06
28707;1.07432e-07
114977900;5.96692e-08
117243623;4.70809e-08
1575359;4.4377e-07
29384752;5.68016e-07
19201663;4.67537e-07
2359376;1.00365e-07
19552;5.13755e-08
132641280;1.05966e-05
52461056;1.39825e-06
132415408;2.56309e-08
134217516;2.30738e-06
113921060;1.62238e-07
134211879;4.6038e-07
130158343;6.6645e-08
41795455;4.98531e-08
114545368;1.97685e-09
1067327;3.44632e-07
132128;2.30269e-07
133167084;2.75964e-07
8140291;7.09464e-07
261118;7.77313e-07
134118971;4.9535e-07
29286207;1.03274e-07
125561280;2.04275e-08
15469572;1.47105e-07
67372550;2.43698e-07
257600;5.0053e-07
128155840;4.79444e-07
2129986;1.46628e-07
134201325;1.18364e-06
132350006;1.88983e-07
9973251;1.41493e-07
57114407;4.36726e-08
9596105;5.68971e-08
43204864;1.66942e-07
129760768;8.03239e-07
124027391;1.5933e-06
57523712;2.26657e-06
